id,variant_id,product_name,product_type,product_code,sku,category,brand,price,cost_price,base_unit,unit_quantity,tax_rate (%),product_description,variant_name,variant_sku,variant_product_code,variant_cost_price,variant_price,variant_qty,variant_status
1048,729,Casual high short - XL,variable,9124973710,VCIST010-XL,Short,Sash&rose,2490,1800,unit,8,0,Xs 1,XL,VCIST010-XL,1972920748,1800,2490,2,1
1048,730,Casual high short - L,variable,9124973710,VCIST010-L,Short,Sash&rose,2490,1800,unit,8,0,Xs 1,L,VCIST010-L,7151372818,1800,2490,1,1
1048,731,Casual high short - M,variable,9124973710,VCIST010-M,Short,Sash&rose,2490,1800,unit,8,0,Xs 1,M,VCIST010-M,2779680346,1800,2490,1,1
1048,732,Casual high short - S,variable,9124973710,VCIST010-S,Short,Sash&rose,2490,1800,unit,8,0,Xs 1,S,VCIST010-S,0506762815,1800,2490,3,1
1049,,noil orange arm cut @,single,4338774159,VCITS0768,arm cut,KHOKO,0,0,unit,10,0,,,,,,,,
1050,,Goodly poket t shirt,single,6312379255,VCITS0021,Goodly Cotton,Goodly,0,0,unit,10,0,,,,,,,,
1051,733,Floral batik blouse - XL,variable,4262135235,VCSFR020-XL,Blouse,Vyla,3690,3000,unit,18,0,,XL,VCSFR020-XL,6559669764,3000,3690,4,1
1051,734,Floral batik blouse - L,variable,4262135235,VCSFR020-L,Blouse,Vyla,3690,3000,unit,18,0,,L,VCSFR020-L,0554576193,3000,3690,3,1
1051,735,Floral batik blouse - M,variable,4262135235,VCSFR020-M,Blouse,Vyla,3690,3000,unit,18,0,,M,VCSFR020-M,1367560351,3000,3690,6,1
1051,736,Floral batik blouse - S,variable,4262135235,VCSFR020-S,Blouse,Vyla,3690,3000,unit,18,0,,S,VCSFR020-S,4314188804,3000,3690,4,1
1052,737,Lace-trimmed Crop Top * - XL,variable,1069441415,VCSFR021-XL,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",XL,VCSFR021-XL,8141602530,2800,3490,5,1
1052,738,Lace-trimmed Crop Top * - L,variable,1069441415,VCSFR021-L,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",L,VCSFR021-L,6931783492,2800,3490,5,1
1052,739,Lace-trimmed Crop Top * - M,variable,1069441415,VCSFR021-M,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",M,VCSFR021-M,1315655857,2800,3490,6,1
1052,740,Lace-trimmed Crop Top * - S,variable,1069441415,VCSFR021-S,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",S,VCSFR021-S,6594277445,2800,3490,6,1
1052,741,Lace-trimmed Crop Top * - XL / Red,variable,1069441415,VCSFR021-XL-RED,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",XL / Red,VCSFR021-XL-RED,6195868854,2800,3490,0,1
1052,742,Lace-trimmed Crop Top * - L / Red,variable,1069441415,VCSFR021-L-RED,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",L / Red,VCSFR021-L-RED,1625269002,2800,3490,0,1
1052,743,Lace-trimmed Crop Top * - M / Red,variable,1069441415,VCSFR021-M-RED,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",M / Red,VCSFR021-M-RED,0713686335,2800,3490,0,1
1052,744,Lace-trimmed Crop Top * - S / Red,variable,1069441415,VCSFR021-S-RED,Crop Top,Vyla,3490,2800,unit,22,0,"S (Red -4 blue -2)
M(red -4*blue -2)
L (red-3 blue -2)
Xl (red -3 blue -2)
1pec damage red colour...",S / Red,VCSFR021-S-RED,6722882933,2800,3490,0,1
1053,745,Retro-style Blouse - XL,variable,6439297955,VCSFR022-XL,Blouse,Vyla,2790,1300,unit,10,0,,XL,VCSFR022-XL,4435014512,1300,2790,1,1
1053,746,Retro-style Blouse - L,variable,6439297955,VCSFR022-L,Blouse,Vyla,2790,1300,unit,10,0,,L,VCSFR022-L,0959835569,1300,2790,2,1
1053,747,Retro-style Blouse - M,variable,6439297955,VCSFR022-M,Blouse,Vyla,2790,1300,unit,10,0,,M,VCSFR022-M,9605319535,1300,2790,2,1
1053,748,Retro-style Blouse - S,variable,6439297955,VCSFR022-S,Blouse,Vyla,2790,1300,unit,10,0,,S,VCSFR022-S,0435092656,1300,2790,1,1
1054,,white saree,single,5819967556,VSISA0001,Normal Saree,saree,5490,4200,unit,6,0,,,,,,,,
1055,749,White dobble poket shirt # - XL,variable,0465208480,VLBBL0090-XL,T Shirt,Vyla,5790,4590,unit,15,0,,XL,VLBBL0090-XL,4399100640,3800,5790,5,1
1055,750,White dobble poket shirt # - L,variable,0465208480,VLBBL0090-L,T Shirt,Vyla,5790,4590,unit,15,0,,L,VLBBL0090-L,8990617392,3800,5790,5,1
1055,751,White dobble poket shirt # - M,variable,0465208480,VLBBL0090-M,T Shirt,Vyla,5790,4590,unit,15,0,,M,VLBBL0090-M,9005323240,3800,5790,5,1
1056,,Clasic pearl earrings,single,2545331867,VCE01,Earrings,Viola,690,400,unit,14,0,,,,,,,,
1057,,Charm gold,single,4706524149,VCE02,Earrings,Viola,790,500,unit,40,0,,,,,,,,
1058,,Elite gold Earring,single,2638383661,VCE03,Earrings,Viola,790,500,unit,20,0,,,,,,,,
1059,,Gold tussle,single,1917615385,VCE04,Earrings,Viola,1090,800,unit,9,0,,,,,,,,
1060,,Line tussle,single,6138293398,vce05,Earrings,Viola,990,750,unit,4,0,,,,,,,,
1061,,Luna gold earrings,single,6192685417,VCE06,Earrings,Viola,890,500,unit,5,0,,,,,,,,
1062,,Kurthi with sholl double layer,single,1021157271,VSIK77,Indian Kurthi,Viola,8990,7800,unit,5,0,,,,,,,,
1063,,Blue Vintage Fringe Shorts denim,single,1915362496,VDBST01,Short,denim,3590,3000,unit,1,0,,,,,,,,
1064,,casual Denim Shorts,single,4800009239,VDBST02,Short,denim,3590,2700,unit,2,0,,,,,,,,
1065,,Classic Light Denim short,single,7362725056,VDBST03,Short,denim,3290,2600,unit,2,0,,,,,,,,
1066,,Classic Indigo Denim Shorts,single,0621807418,VDBST04,Short,denim,3390,2800,unit,1,0,,,,,,,,
1067,,Summer denim short,single,0625397530,VDBST05,Short,denim,3490,2800,unit,3,0,,,,,,,,
1068,,Pleated Denim Shorts,single,6840685472,VDBST06,Short,denim,3590,2600,unit,1,0,,,,,,,,
1069,755,Raffle frock - XL,variable,1462275306,VCSFR07-XL,Frock,Viola,5790,4900,unit,20,0,,XL,VCSFR07-XL,2261541992,4900,5790,5,1
1069,756,Raffle frock - L,variable,1462275306,VCSFR07-L,Frock,Viola,5790,4900,unit,20,0,,L,VCSFR07-L,6601615155,4900,5790,5,1
1069,757,Raffle frock - M,variable,1462275306,VCSFR07-M,Frock,Viola,5790,4900,unit,20,0,,M,VCSFR07-M,8788173470,4900,5790,5,1
1069,758,Raffle frock - S,variable,1462275306,VCSFR07-S,Frock,Viola,5790,4900,unit,20,0,,S,VCSFR07-S,6678486589,4900,5790,5,1
1070,,Classic Pants,single,3387852388,VCIP02,Pants,Viola,1890,1200,unit,50,0,,,,,,,,
1071,760,Emerald Blouse * - XXL,variable,5251698603,VCIBL0001-XXL,Blouse,Viola,4390,3500,unit,16,0,"Store… 
Blouse box 01
1 pec damage 
Return all.....size check ..",XXL,VCIBL0001-XXL,9816268156,3500,4390,0,1
1071,761,Emerald Blouse * - XL,variable,5251698603,VCIBL0001-XL,Blouse,Viola,4390,3500,unit,16,0,"Store… 
Blouse box 01
1 pec damage 
Return all.....size check ..",XL,VCIBL0001-XL,5878069750,3500,4390,3,1
1071,762,Emerald Blouse * - L,variable,5251698603,VCIBL0001-L,Blouse,Viola,4390,3500,unit,16,0,"Store… 
Blouse box 01
1 pec damage 
Return all.....size check ..",L,VCIBL0001-L,2862263089,3500,4390,3,1
1071,763,Emerald Blouse * - M,variable,5251698603,VCIBL0001-M,Blouse,Viola,4390,3500,unit,16,0,"Store… 
Blouse box 01
1 pec damage 
Return all.....size check ..",M,VCIBL0001-M,7612891164,3500,4390,5,1
1071,764,Emerald Blouse * - S,variable,5251698603,VCIBL0001-S,Blouse,Viola,4390,3500,unit,16,0,"Store… 
Blouse box 01
1 pec damage 
Return all.....size check ..",S,VCIBL0001-S,2841895469,3500,4390,5,1
1072,,Woven Bag,single,9475580193,VCBBA5,Bags,Viola,4890,4000,unit,1,0,,,,,,,,
1073,,Midnight Muse Saree,single,2004686995238,VSISA0030,SAREE S1,saree,12490,11500,unit,1,0,,,,,,,,
1074,,Shadow Weaver Saree,single,2016807424749,VSISA00031,SAREE S1,saree,13890,12000,unit,1,0,,,,,,,,
1075,,Silver Leaf Saree,single,2028834448797,VSISA00032,SAREE S1,saree,13490,12000,unit,1,0,,,,,,,,
1076,,Olive ikat saree,single,2060572382247,VSISA023,SAREE S1,saree,12790,11000,oz,5,0,,,,,,,,
1077,,rustic vine saree,single,2022143716936,VSISA019,SAREE S1,saree,12290,11000,unit,3,0,,,,,,,,
1078,,mini leheriya saree,single,2035270921470,VSISA017,SAREE S1,saree,9990,8500,unit,2,0,,,,,,,,
1079,,Blue Horizon Set @,single,2062614169045,VLBFK0047,laxary,Vyla,8490,7000,unit,2,0,,,,,,,,
1080,,Geometric t shirt,single,2046850464027,VCITS078,T Shirt,dillnger,2790,1500,unit,1,0,,,,,,,,
1081,765,Checkered Maxi frock - XL,variable,2011341259307,VCIBL0011-XL,Frock,Vyla,5290,4800,unit,20,0,,XL,VCIBL0011-XL,2058996214367,4800,5290,7,1
1081,766,Checkered Maxi frock - L,variable,2011341259307,VCIBL0011-L,Frock,Vyla,5290,4800,unit,20,0,,L,VCIBL0011-L,2091003492150,4800,5290,7,1
1081,767,Checkered Maxi frock - M,variable,2011341259307,VCIBL0011-M,Frock,Vyla,5290,4800,unit,20,0,,M,VCIBL0011-M,2071757594843,4800,5290,7,1
1081,768,Checkered Maxi frock - S,variable,2011341259307,VCIBL0011-S,Frock,Vyla,5290,4800,unit,20,0,,S,VCIBL0011-S,2011056182136,4800,5290,7,1
1082,769,Floral Paisley Maxi frock - XL,variable,2000305275668,VCIBL0012-XL,Frock,Vyla,5890,5200,unit,0,0,,XL,VCIBL0012-XL,2089871263132,5200,5890,5,1
1082,770,Floral Paisley Maxi frock - L,variable,2000305275668,VCIBL0012-L,Frock,Vyla,5890,5200,unit,0,0,,L,VCIBL0012-L,2088580470312,5200,5890,5,1
1082,771,Floral Paisley Maxi frock - M,variable,2000305275668,VCIBL0012-M,Frock,Vyla,5890,5200,unit,0,0,,M,VCIBL0012-M,2075825764442,5200,5890,4,1
1082,772,Floral Paisley Maxi frock - S,variable,2000305275668,VCIBL0012-S,Frock,Vyla,5890,5200,unit,0,0,,S,VCIBL0012-S,2049270581725,5200,5890,5,1
1083,,Pendant Necklace Set,single,2022827841954,VCJ02,Jewellery,Viola,1090,800,unit,0,0,,,,,,,,
1084,,Traditional Chain,single,2080794988607,VCJ01,Jewellery,Viola,990,500,unit,1,0,,,,,,,,
1085,,Anklet,single,2055448300067,VCJ03,Jewellery,Viola,590,250,unit,6,0,,,,,,,,
1086,,Cuff Bracelet,single,2032054297011,VCJ04,Jewellery,Viola,1090,500,unit,6,0,,,,,,,,
1087,,European Style Bead Bracelet,single,2090201549338,VCJ05,Jewellery,Viola,1390,850,unit,8,0,,,,,,,,
1088,,Gold Plated Bangle,single,2090390105575,VCJ06,Jewellery,Viola,1190,850,unit,6,0,,,,,,,,
1089,,Metal Bangles,single,2008244904809,VCJ07,Jewellery,Viola,1490,900,unit,8,0,,,,,,,,
